timestamp,flight_phase,pfd_autoflight_mode,mfd_active_page,indicated_airspeed_kts,altitude_ft,magnetic_heading_deg,pitch_attitude_deg,roll_attitude_deg,pfd_bus_voltage_v,display_brightness_pct
2026-09-22 12:20:10,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.5,34509.6,89.22,0.18,-0.65,28.31,84.7
2026-09-22 12:20:12,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.7,34505.5,89.22,0.06,-0.64,28.16,84.9
2026-09-22 12:20:14,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.8,34504.8,89.23,0.12,0.34,28.0,85.0
2026-09-22 12:20:16,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.8,34507.9,89.21,-0.41,0.17,28.05,84.7
2026-09-22 12:20:18,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.9,34508.1,89.26,0.17,0.11,28.14,84.8
2026-09-22 12:20:20,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.9,34505.5,89.23,-0.11,-0.83,28.17,85.0
2026-09-22 12:20:22,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.0,34505.9,89.25,-0.49,-0.32,28.37,84.6
2026-09-22 12:20:24,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.2,34506.7,89.3,0.37,0.36,28.38,84.9
2026-09-22 12:20:26,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.2,34503.5,89.27,0.06,0.66,28.34,84.6
2026-09-22 12:20:28,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.3,34504.1,89.31,-0.03,0.52,28.06,84.9
2026-09-22 12:20:30,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.4,34506.9,89.3,0.08,0.81,28.03,84.9
2026-09-22 12:20:32,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.4,34503.8,89.3,-0.09,0.29,28.02,84.7
2026-09-22 12:20:34,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.4,34505.5,89.27,0.43,-0.2,28.18,84.8
2026-09-22 12:20:36,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.2,34509.4,89.22,-0.38,-0.65,28.33,84.6
2026-09-22 12:20:38,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.2,34506.9,89.25,0.38,0.6,28.19,84.8
2026-09-22 12:20:40,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.4,34503.9,89.25,0.29,-0.7,28.23,84.5
2026-09-22 12:20:42,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.4,34508.1,89.23,0.43,0.39,28.13,84.9
2026-09-22 12:20:44,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.5,34510.5,89.18,0.11,0.81,28.09,84.7
2026-09-22 12:20:46,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.5,34510.2,89.15,-0.32,0.73,28.18,84.9
2026-09-22 12:20:48,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.6,34512.3,89.15,-0.29,0.53,28.35,84.5
2026-09-22 12:20:50,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.7,34510.1,89.16,-0.09,-0.65,28.14,85.0
2026-09-22 12:20:52,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.6,34510.9,89.16,-0.43,0.17,28.34,84.8
2026-09-22 12:20:54,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.6,34510.0,89.17,-0.3,0.43,28.1,84.8
2026-09-22 12:20:56,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.5,34513.6,89.15,0.1,-0.61,28.18,85.0
2026-09-22 12:20:58,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.7,34516.7,89.2,0.19,-0.18,28.33,84.9
2026-09-22 12:21:00,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.5,34515.9,89.19,0.35,-0.02,28.15,84.6
2026-09-22 12:21:02,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.5,34510.9,89.18,0.21,-0.16,28.03,84.7
2026-09-22 12:21:04,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.7,34509.1,89.14,-0.2,0.4,28.09,85.0
2026-09-22 12:21:06,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.6,34506.2,89.16,-0.22,0.0,28.31,84.9
2026-09-22 12:21:08,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.6,34507.7,89.16,0.05,0.05,28.32,85.0
2026-09-22 12:21:10,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.6,34511.5,89.2,-0.22,0.77,28.02,84.9
2026-09-22 12:21:12,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.8,34514.1,89.18,-0.27,0.67,28.04,84.9
2026-09-22 12:21:14,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.8,34513.8,89.21,-0.1,-0.63,28.17,84.8
2026-09-22 12:21:16,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.6,34511.2,89.23,0.15,0.35,28.11,84.6
2026-09-22 12:21:18,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.5,34508.9,89.23,-0.36,0.51,28.35,84.5
2026-09-22 12:21:20,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.4,34511.2,89.27,0.08,-0.31,28.28,84.7
2026-09-22 12:21:22,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.5,34507.7,89.3,-0.31,0.26,28.01,85.0
2026-09-22 12:21:24,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.7,34506.2,89.34,0.35,-0.8,28.03,85.0
2026-09-22 12:21:26,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.8,34503.1,89.38,-0.34,0.59,28.22,84.9
2026-09-22 12:21:28,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.9,34500.0,89.4,0.49,-0.35,28.3,84.9
2026-09-22 12:21:30,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.7,34500.1,89.4,0.1,-0.4,28.09,84.9
2026-09-22 12:21:32,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.7,34504.0,89.44,-0.07,-0.42,28.19,84.6
2026-09-22 12:21:34,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.6,34508.2,89.47,-0.36,0.99,28.23,84.8
2026-09-22 12:21:36,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.7,34512.2,89.5,-0.06,-0.04,28.15,84.5
2026-09-22 12:21:38,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.6,34509.6,89.48,-0.41,-0.94,28.33,84.7
2026-09-22 12:21:40,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.5,34507.5,89.45,0.45,0.54,28.08,84.9
2026-09-22 12:21:42,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.5,34511.3,89.49,0.42,-0.99,28.22,84.8
2026-09-22 12:21:44,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.5,34506.3,89.53,-0.01,0.95,28.31,84.7
2026-09-22 12:21:46,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.4,34503.7,89.5,0.09,0.35,28.16,84.9
2026-09-22 12:21:48,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.3,34506.7,89.53,-0.26,-0.31,28.34,84.6
2026-09-22 12:21:50,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.2,34501.9,89.48,0.21,-0.41,28.2,85.0
2026-09-22 12:21:52,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.2,34500.0,89.44,-0.29,-0.72,28.37,84.7
2026-09-22 12:21:54,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.1,34503.7,89.42,0.23,-0.22,28.25,84.8
2026-09-22 12:21:56,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.0,34502.5,89.39,-0.39,0.86,28.21,84.7
2026-09-22 12:21:58,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.0,34502.8,89.41,-0.43,0.74,28.19,84.7
2026-09-22 12:22:00,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.2,34501.1,89.41,0.21,-0.15,28.04,84.8
2026-09-22 12:22:02,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.2,34500.0,89.42,0.46,-0.08,28.31,84.8
2026-09-22 12:22:04,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.3,34500.0,89.41,-0.43,-0.17,28.1,84.8
2026-09-22 12:22:06,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.2,34500.0,89.38,-0.09,-0.78,28.04,84.9
2026-09-22 12:22:08,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.3,34504.6,89.35,-0.15,0.88,28.19,84.5
2026-09-22 12:22:10,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.4,34501.9,89.34,0.42,0.5,28.17,84.6
2026-09-22 12:22:12,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.3,34500.8,89.39,-0.14,-0.06,28.31,84.9
2026-09-22 12:22:14,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.2,34500.0,89.38,-0.35,0.12,28.22,85.0
2026-09-22 12:22:16,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.2,34500.0,89.36,0.31,0.05,28.23,84.8
2026-09-22 12:22:18,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.3,34500.0,89.33,-0.04,-0.2,28.19,84.7
2026-09-22 12:22:20,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.3,34501.5,89.34,0.02,0.3,28.03,84.8
2026-09-22 12:22:22,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.3,34500.0,89.35,-0.32,0.66,28.33,84.7
2026-09-22 12:22:24,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.2,34501.8,89.32,-0.3,0.47,28.29,84.8
2026-09-22 12:22:26,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.2,34500.0,89.31,-0.03,0.02,28.23,85.0
2026-09-22 12:22:28,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.0,34500.0,89.3,0.49,0.66,28.12,84.5
2026-09-22 12:22:30,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.8,34502.1,89.34,0.46,0.83,28.16,84.6
2026-09-22 12:22:32,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.8,34500.0,89.32,0.44,-0.13,28.29,84.9
2026-09-22 12:22:34,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.8,34500.0,89.37,-0.34,0.85,28.26,84.7
2026-09-22 12:22:36,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.9,34500.0,89.39,0.44,0.87,28.34,84.7
2026-09-22 12:22:38,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.9,34503.8,89.37,-0.3,0.14,28.19,84.9
2026-09-22 12:22:40,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.0,34503.5,89.4,-0.23,0.71,28.13,84.9
2026-09-22 12:22:42,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.9,34502.4,89.36,-0.36,0.18,28.39,84.5
2026-09-22 12:22:44,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.0,34500.0,89.34,0.19,0.75,28.27,84.9
2026-09-22 12:22:46,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.8,34500.2,89.29,-0.14,0.54,28.27,84.5
2026-09-22 12:22:48,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.9,34500.6,89.3,0.43,-0.91,28.37,84.7
2026-09-22 12:22:50,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.1,34500.6,89.34,0.45,-0.4,28.13,84.9
2026-09-22 12:22:52,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.2,34504.9,89.33,0.01,0.21,28.31,84.7
2026-09-22 12:22:54,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.1,34506.6,89.29,-0.36,0.46,28.23,84.7
2026-09-22 12:22:56,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.2,34505.2,89.31,0.13,0.36,28.21,84.9
2026-09-22 12:22:58,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.2,34507.2,89.34,-0.35,0.99,28.2,84.6
2026-09-22 12:23:00,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.3,34511.1,89.32,0.31,-0.07,28.37,84.6
2026-09-22 12:23:02,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.3,34513.1,89.28,-0.34,0.34,28.39,84.5
2026-09-22 12:23:04,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.3,34516.0,89.28,-0.31,-0.82,28.17,85.0
2026-09-22 12:23:06,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.3,34518.9,89.32,0.49,-0.66,28.06,84.9
2026-09-22 12:23:08,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.2,34517.7,89.34,0.24,0.24,28.13,84.9
2026-09-22 12:23:10,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.0,34513.5,89.37,-0.37,-0.15,28.09,84.8
2026-09-22 12:23:12,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.1,34518.5,89.39,-0.04,-0.73,28.08,85.0
2026-09-22 12:23:14,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.2,34521.4,89.42,0.05,0.27,28.07,85.0
2026-09-22 12:23:16,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.3,34518.6,89.47,0.06,-0.6,28.24,84.8
2026-09-22 12:23:18,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.4,34516.8,89.5,-0.42,-0.26,28.39,84.6
2026-09-22 12:23:20,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.3,34517.7,89.53,0.35,0.01,28.15,84.7
2026-09-22 12:23:22,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.2,34517.4,89.54,0.18,1.0,28.05,85.0
2026-09-22 12:23:24,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.1,34520.4,89.55,-0.22,-0.23,28.27,84.6
2026-09-22 12:23:26,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.9,34520.5,89.53,-0.1,0.72,28.35,84.5
2026-09-22 12:23:28,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.1,34519.8,89.53,-0.29,-0.66,28.31,85.0
2026-09-22 12:23:30,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.9,34518.3,89.53,0.46,-0.98,28.19,84.9
2026-09-22 12:23:32,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.9,34518.8,89.49,-0.29,0.07,28.32,84.7
2026-09-22 12:23:34,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.0,34522.7,89.45,-0.17,0.31,28.36,84.8
2026-09-22 12:23:36,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.2,34526.6,89.43,-0.46,0.58,28.13,84.7
2026-09-22 12:23:38,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.3,34530.9,89.48,0.13,0.01,28.26,84.9
2026-09-22 12:23:40,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.1,34535.6,89.52,-0.39,-0.3,28.27,84.7
2026-09-22 12:23:42,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.1,34536.9,89.49,0.13,-0.77,28.0,84.6
2026-09-22 12:23:44,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.0,34541.0,89.53,0.15,-0.28,28.06,84.5
2026-09-22 12:23:46,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.8,34540.9,89.51,0.47,0.68,28.28,84.9
2026-09-22 12:23:48,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.8,34537.5,89.52,0.09,0.31,28.21,84.6
2026-09-22 12:23:50,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.7,34532.9,89.54,0.27,0.8,28.2,84.6
2026-09-22 12:23:52,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.8,34528.3,89.54,0.42,0.31,28.01,84.8
2026-09-22 12:23:54,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.9,34524.1,89.58,0.0,-0.53,28.28,84.7
2026-09-22 12:23:56,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.9,34528.1,89.58,-0.35,0.63,28.07,84.9
2026-09-22 12:23:58,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.9,34530.5,89.56,0.28,-0.03,28.28,84.7
2026-09-22 12:24:00,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.8,34535.2,89.61,0.14,-0.29,28.11,84.8
2026-09-22 12:24:02,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.8,34534.3,89.64,-0.23,-0.2,28.34,84.5
2026-09-22 12:24:04,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.8,34529.5,89.66,0.25,0.38,28.04,84.6
2026-09-22 12:24:06,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.8,34533.5,89.63,-0.16,-0.31,28.29,84.6
2026-09-22 12:24:08,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.9,34528.8,89.6,-0.27,0.2,28.32,84.6
2026-09-22 12:24:10,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.9,34527.8,89.63,-0.33,0.87,28.28,84.5
2026-09-22 12:24:12,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.8,34529.7,89.68,0.39,0.82,28.02,84.9
2026-09-22 12:24:14,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.9,34527.9,89.71,-0.21,-0.06,28.15,84.5
2026-09-22 12:24:16,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.0,34527.3,89.69,-0.36,0.3,28.15,84.5
2026-09-22 12:24:18,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.9,34526.4,89.72,-0.38,0.62,28.12,84.8
2026-09-22 12:24:20,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.1,34529.5,89.74,-0.09,-0.11,28.3,84.7
2026-09-22 12:24:22,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.1,34527.8,89.78,0.06,-0.48,28.01,84.6
2026-09-22 12:24:24,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.0,34527.4,89.77,-0.3,-0.49,28.31,84.8
2026-09-22 12:24:26,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.0,34526.8,89.78,0.29,-0.75,28.09,84.6
2026-09-22 12:24:28,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.0,34527.0,89.76,0.5,0.74,28.38,84.7
2026-09-22 12:24:30,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.9,34528.5,89.79,0.11,-0.55,28.27,84.8
2026-09-22 12:24:32,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.9,34526.7,89.83,-0.05,-0.9,28.32,84.6
2026-09-22 12:24:34,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.8,34529.5,89.88,0.26,-0.27,28.03,84.7
2026-09-22 12:24:36,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.9,34532.8,89.84,0.25,0.64,28.03,84.9
2026-09-22 12:24:38,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.0,34527.8,89.86,0.16,-0.96,28.18,84.5
2026-09-22 12:24:40,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.1,34525.8,89.89,0.23,0.24,28.32,84.8
2026-09-22 12:24:42,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.1,34526.5,89.89,-0.14,-0.77,28.29,84.8
2026-09-22 12:24:44,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.0,34522.3,89.89,0.46,-0.69,28.17,84.7
2026-09-22 12:24:46,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.2,34521.4,89.88,0.24,0.72,28.23,84.7
2026-09-22 12:24:48,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.1,34519.8,89.89,-0.45,-0.16,28.11,84.6
2026-09-22 12:24:50,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.3,34516.5,89.85,0.11,-0.63,28.26,84.9
2026-09-22 12:24:52,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.3,34513.5,89.81,-0.38,0.96,28.22,84.9
2026-09-22 12:24:54,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.2,34512.5,89.82,0.09,0.72,28.36,84.9
2026-09-22 12:24:56,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.4,34509.9,89.81,-0.13,0.64,28.11,84.8
2026-09-22 12:24:58,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.6,34506.4,89.86,0.16,0.6,28.28,84.7
2026-09-22 12:25:00,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.7,34503.9,89.85,0.46,-0.39,28.18,84.9
2026-09-22 12:25:02,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.8,34503.5,90.65,0.16,15.26,28.03,84.7
2026-09-22 12:25:04,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.9,34502.5,91.45,-0.08,15.7,28.32,84.7
2026-09-22 12:25:06,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.7,34500.5,92.25,0.03,17.57,28.11,84.7
2026-09-22 12:25:08,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.9,34500.0,93.05,-0.17,15.01,28.3,84.9
2026-09-22 12:25:10,CRUISE,CRZ_NAV,NAVIGATION_MAP,442.0,34500.0,93.85,0.15,16.04,28.05,85.0
2026-09-22 12:25:12,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.9,34502.5,94.65,-0.13,15.98,28.13,84.7
2026-09-22 12:25:14,CRUISE,CRZ_NAV,NAVIGATION_MAP,442.0,34501.1,95.45,0.05,16.13,28.17,84.6
2026-09-22 12:25:16,CRUISE,CRZ_NAV,NAVIGATION_MAP,442.1,34501.1,96.25,-0.12,15.96,28.18,84.8
2026-09-22 12:25:18,CRUISE,CRZ_NAV,NAVIGATION_MAP,442.0,34502.3,97.05,0.05,16.38,28.15,84.8
2026-09-22 12:25:20,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.9,34507.1,97.85,0.02,16.52,28.11,84.8
2026-09-22 12:25:22,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.7,34509.7,98.65,0.06,15.71,28.22,84.9
2026-09-22 12:25:24,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.9,34509.4,99.45,-0.19,17.27,28.21,84.9
2026-09-22 12:25:26,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.8,34509.9,100.25,0.04,16.24,28.19,84.9
2026-09-22 12:25:28,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.8,34511.2,101.05,0.03,17.8,28.05,84.6
2026-09-22 12:25:30,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.9,34507.9,101.85,-0.12,17.86,28.04,84.8
2026-09-22 12:25:32,CRUISE,CRZ_NAV,NAVIGATION_MAP,442.0,34508.5,102.65,0.17,17.38,28.4,84.6
2026-09-22 12:25:34,CRUISE,CRZ_NAV,NAVIGATION_MAP,442.1,34507.5,103.45,0.19,17.9,28.28,84.7
2026-09-22 12:25:36,CRUISE,CRZ_NAV,NAVIGATION_MAP,442.0,34502.8,104.25,0.1,17.06,28.35,84.5
2026-09-22 12:25:38,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.9,34500.0,105.05,0.02,17.43,28.1,84.7
2026-09-22 12:25:40,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.9,34500.0,105.85,0.13,16.6,28.05,84.6
2026-09-22 12:25:42,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.9,34500.0,106.65,0.01,16.92,28.04,84.8
2026-09-22 12:25:44,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.8,34502.2,107.45,0.13,15.14,28.39,84.7
2026-09-22 12:25:46,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.8,34500.0,108.25,-0.13,17.06,28.11,84.8
2026-09-22 12:25:48,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.9,34500.0,109.05,-0.02,15.64,28.34,84.6
2026-09-22 12:25:50,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.7,34501.5,109.85,-0.12,16.11,28.35,84.6
2026-09-22 12:25:52,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.8,34501.6,110.65,-0.01,17.64,28.08,84.7
2026-09-22 12:25:54,CRUISE,CRZ_NAV,NAVIGATION_MAP,442.0,34500.0,111.45,0.04,15.14,28.34,85.0
2026-09-22 12:25:56,CRUISE,CRZ_NAV,NAVIGATION_MAP,442.1,34504.6,112.25,-0.04,17.54,28.38,84.7
2026-09-22 12:25:58,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.9,34501.8,113.05,0.04,17.78,28.23,84.9
2026-09-22 12:26:00,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.8,34501.1,113.85,0.03,17.11,28.21,84.8
2026-09-22 12:26:02,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.7,34503.7,114.65,-0.06,17.01,28.13,84.7
2026-09-22 12:26:04,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.6,34502.4,115.45,-0.08,16.3,28.16,85.0
2026-09-22 12:26:06,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.7,34504.6,116.25,0.02,15.94,28.24,84.6
2026-09-22 12:26:08,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.7,34506.1,117.05,-0.15,17.63,28.28,84.8
2026-09-22 12:26:10,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.5,34509.2,117.85,-0.11,15.26,28.1,85.0
2026-09-22 12:26:12,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.5,34510.9,118.65,0.13,16.81,28.2,84.5
2026-09-22 12:26:14,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.4,34515.7,119.45,-0.06,15.75,28.14,84.7
2026-09-22 12:26:16,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.5,34513.6,120.25,0.17,15.54,28.37,84.7
2026-09-22 12:26:18,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.3,34514.0,121.05,0.19,15.6,28.14,84.9
2026-09-22 12:26:20,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.2,34518.2,121.85,0.19,15.73,28.21,84.9
2026-09-22 12:26:22,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.0,34521.0,122.65,-0.17,15.42,28.18,84.5
2026-09-22 12:26:24,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.0,34516.1,123.45,-0.03,17.11,28.28,84.8
2026-09-22 12:26:26,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.2,34520.0,124.25,-0.05,15.68,28.25,84.9
2026-09-22 12:26:28,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.3,34516.5,125.05,0.03,16.06,28.25,84.8
2026-09-22 12:26:30,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.3,34520.5,125.85,-0.0,17.62,28.14,84.8
2026-09-22 12:26:32,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.4,34522.9,126.65,-0.15,17.84,28.01,84.8
2026-09-22 12:26:34,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.3,34521.1,127.45,-0.12,17.8,28.12,84.8
2026-09-22 12:26:36,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.4,34525.6,128.25,-0.02,17.72,28.16,84.8
2026-09-22 12:26:38,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.4,34523.4,129.05,-0.14,15.89,28.0,84.8
2026-09-22 12:26:40,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.2,34521.3,129.85,0.13,17.33,25.66,84.9
2026-09-22 12:26:42,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.2,34522.4,130.65,-0.09,15.51,24.49,84.8
2026-09-22 12:26:44,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.3,34524.2,131.45,0.15,15.95,25.17,84.8
2026-09-22 12:26:46,CRUISE,CRZ_NAV,NAVIGATION_MAP,441.5,34524.9,132.25,0.08,17.36,24.81,84.5
